08/08/2008,9510,9520,9510,9520,25,1345
08/12/2008,9250.617,9250.617,9150.247,9150.247,101,1377
08/13/2008,9150,9150,9100,9100,45,1361
08/14/2008,9165,9165,9000,9000,31,1360
08/15/2008,8940,9165,8940,9085,166,1365
08/18/2008,9100,9100,8800,8800,47,1412
08/19/2008,8800,8800,8800,8800,1,1272
08/20/2008,8800,8800,8685,8685,85,1258
08/22/2008,9000,9000,9000,9000,6,1314
08/27/2008,8892.993,8928.025,8860.446,8866.051,2197,1413
08/28/2008,9000,9000,8929.996,8943.318,140,3597
08/29/2008,9080,9130,9080,9120,43,1301
09/01/2008,9000,9000,8795,8795,18,1342
09/02/2008,8750,8750,8680,8680,1,1359
09/03/2008,8600,8600,8530,8540,33,1335
09/04/2008,8490,8490,8490,8490,1,1362
09/05/2008,8200,8250,8200,8250,3,1348
09/08/2008,8230,8265,8000,8000,67,1342
09/09/2008,8000,8100,8000,8100,12,1397
09/10/2008,8000,8200,8000,8200,2,1377
09/11/2008,8000,8025,7900,7900,108,1374
09/12/2008,7900,7900,7810,7810,12,1468
09/16/2008,7700,7700,7300,7420,149,1420
09/17/2008,7300,7435,7030,7030,788,1541
09/18/2008,6400,7000,6400,6815,314,2113
09/19/2008,7800,7800,7540,7540,1,1447
09/22/2008,8095,8200,7900,8120,137,1109
09/23/2008,8000,8030,7850,8015,166,997
09/24/2008,7600,7885,7600,7885,1,12
09/25/2008,8299.881,8299.94,8179.929,8205.023,53,842
09/26/2008,8160,8225,7950,8225,25,40
10/06/2008,7795,7950,7700,7700,77,52
10/08/2008,7350,7350,7350,7350,9,129
10/09/2008,7400,7400,7400,7400,10,118
10/10/2008,6850,6900,6700,6715,14,128
10/13/2008,6850,7310,6800,7310,45,137
10/14/2008,7525,7525,7115,7115,1,172
10/16/2008,6800,7400,6715,6715,1,129
10/30/2008,6100,6100,6100,6100,7,130
10/31/2008,6085,6100,6065,6100,70,7
11/03/2008,6050,6060,6050,6050,32,77
11/07/2008,6250,6250,6250,6250,1,109
11/27/2008,6930,6930,6930,6930,10,109
09/15/2009,11225,11225,11225,11225,1,10
08/20/2010,9280,9315,9225,9235,92,39
08/23/2010,9275.198,9350.198,9224.238,9244.238,1828,1057
08/24/2010,9241.809,9318.39,9153.587,9223.785,1744,1366
08/25/2010,9177.918,9234.926,9066.934,9066.934,2106,2025
08/26/2010,9068.363,9150.113,9041.75,9083.454,1494,2423
08/27/2010,9038.773,9098.324,9032.546,9079.103,2441,2608
08/30/2010,9175,9240,9155,9195,890,2160
08/31/2010,9175,9175,9090,9115,265,2241
09/01/2010,9140,9230,9060,9120,1346,1960
09/02/2010,9210,9230,9180,9200,621,1952
09/03/2010,9185,9220,9130,9180,874,2126
09/06/2010,9895,9995,9245,9420,1248,2176
09/07/2010,9395,9435,9345,9385,1639,2588
09/08/2010,9330,9345,9265,9285,796,2374
09/09/2010,9330,9330,9115,9125,1164,2573
09/10/2010,9205,9205,9045,9085,1387,2659
09/13/2010,9130,9190,9060,9145,993,2913
09/14/2010,9185,9220,9130,9165,722,2842
09/15/2010,9119.802,9154.455,8984.455,9005.94,849,3030
09/16/2010,8957.582,9075.41,8765.45,8854.999,2793,4026
09/17/2010,8863.308,8881.205,8805.641,8836.206,2291,4875
09/20/2010,8844.767,8901.714,8781.714,8837.324,1522,4669
09/21/2010,8892.381,8910.477,8847.381,8877.381,2763,5292
09/27/2010,8925.36,8925.36,8869.971,8925.36,5784,5140
09/28/2010,8927.408,8927.408,8825.884,8830.884,5715,5645
09/29/2010,8915,8965,8840,8860,5386,5435
09/30/2010,8899.999,9090,8810,9070,4222,7637
10/08/2010,9200,9755,9140,9395,4422,9348
10/11/2010,9465,9840,9410,9760,6456,12534
10/12/2010,9595.921,9929.711,9595.867,9820.108,5034,13842
10/13/2010,9870.001,9980,9830.001,9980,4648,13908
10/14/2010,10019.34,10302,10018.84,10125.83,4743,14742
10/15/2010,10071.67,10502.39,10052.63,10492.87,4901,15708
10/18/2010,10576.19,10923.87,10439.12,10471.65,8291,17717
10/19/2010,10505.08,10613.18,10374.77,10607.12,6407,19151
10/20/2010,10429.46,10856.55,10407.75,10738.1,8617,19526
10/21/2010,10788.89,10788.89,10492.96,10585.18,9327,20759
10/22/2010,10578.04,10626.29,10442.92,10507.92,7523,22276
10/25/2010,10525.09,10824.95,10442.63,10784.94,16328,23445
10/26/2010,10802.51,10856.96,10601.96,10670.02,18173,21656
10/27/2010,10692.59,10789.54,10413.15,10433.34,18485,23814
10/28/2010,10454.95,10519.97,10399.97,10459.94,12438,19434
10/29/2010,10449.31,10489.35,10266.33,10330.81,6860,21102
11/01/2010,10348.96,10574.71,10280.86,10511.46,6916,20549
11/02/2010,10642.59,10649.57,10402.84,10515.85,6209,21376
11/03/2010,10543.99,10618.26,10208.98,10530.87,3759,20963
11/04/2010,10634.93,10681.16,10532.37,10671.39,4508,22369
11/05/2010,10705.49,10931.29,10702.81,10790.82,6023,23060
11/08/2010,10801.83,10850.74,10732.57,10821.35,3273,23677
11/09/2010,10825,10825,10607.09,10661.76,4225,23997
11/10/2010,10630.74,10630.74,10376.7,10466.59,6086,25723
11/11/2010,10490.99,10666.09,10401.78,10536.23,3521,25674
11/12/2010,10519.64,10530.72,10001.15,10025.79,8771,27043
11/15/2010,10071.81,10071.84,9883.394,10018.19,8248,27426
11/16/2010,10026.25,10027.74,9565.488,9615.737,9216,29084
11/17/2010,9606.532,9614.912,9399.247,9422.802,16288,28257
11/18/2010,9414.571,9614.533,9409.572,9586.477,5264,27222
11/19/2010,9592.503,9660.776,9355.809,9631.797,10658,28464
11/22/2010,9513.784,9656.893,9510.073,9559.543,10546,27954
11/23/2010,9528.907,9529.777,9245.668,9328.28,13179,29162
11/24/2010,9347.726,9522.354,9313.387,9466.271,15694,28096
11/25/2010,9558.176,9848.766,9439.673,9641.498,23892,32158
11/26/2010,9639.683,9645.268,9494.683,9546.305,14377,24362
11/29/2010,9490.043,9590.021,9475.052,9570,15642,18418
11/30/2010,9591.543,9616.029,9232.675,9392.058,8056,20995
12/01/2010,9328.228,9431.033,9294.132,9406.162,3446,20603
12/02/2010,9455,9600,9455,9530,2977,20472
12/03/2010,9624.864,9624.864,9459.373,9503.623,2059,21221
12/06/2010,9544.471,9631.85,9513.7,9587.467,5185,21857
